molregno,canonical_smiles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAliphaticCarbocycles,NOCount,NumSaturatedRings,NumAromaticCarbocycles,NHOHCount,RingCount,NumRotatableBonds,NumAromaticHeterocycles,NumSaturatedCarbocycles,NumHeteroatoms,NumAliphaticRings,FractionCSP3,HeavyAtomCount,NumAromaticRings,NumHAcceptors,NumHDonors
1480152,CCc1ccc(NC(=O)NN2C(=Nc3ccccc3C2=O)C)cc1,0,0,0,6,0,2,2,3,3,1,0,6,0,0.16667,24,3,4,2
1480153,COc1ccc(NC(=O)NN2C(=Nc3ccccc3C2=O)C)cc1,0,0,0,7,0,2,2,3,3,1,0,7,0,0.11765,24,3,5,2
1480154,CCOc1ccc(NC(=O)NN2C(=Nc3ccccc3C2=O)C)cc1,0,0,0,7,0,2,2,3,4,1,0,7,0,0.16667,25,3,5,2
1480155,CC1=Nc2ccccc2C(=O)N1NC(=O)Nc3ccc(F)cc3,0,0,0,6,0,2,2,3,2,1,0,7,0,0.06250,23,3,4,2
1480156,COc1ccc2c(c1)c(CC(=O)Oc3cc(O)c4C(=O)C[C@H](Oc4c3)c5ccc(O)cc5)c(C)n2C(=O)c6ccc(Cl)cc6,0,1,0,9,0,4,2,6,6,1,0,10,1,0.14706,44,5,9,2
1480157,COc1ccc2c(c1)c(CC(=O)Oc3cc(O)c4C(=O)C[C@H](Oc4c3)c5ccc(OC)c(O)c5)c(C)n2C(=O)c6ccc(Cl)cc6,0,1,0,10,0,4,2,6,7,1,0,11,1,0.17143,46,5,10,2
1480158,COc1ccc2cc(ccc2c1)C(C)C(=O)OCC(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)\C=N\CC(=O)O,0,0,0,14,0,2,1,2,15,0,0,14,0,0.43333,44,2,13,1
1480159,COc1ccc2cc(ccc2c1)C(C)C(=O)OCC(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)\C=N\[C@@H](C)C(=O)O,0,0,0,14,0,2,1,2,15,0,0,14,0,0.45161,45,2,13,1
1480172,COc1ccc(cc1)C2=CS\C(=N/NC(=O)c3ccc(O)cc3)\N2c4ccc(OC)cc4OC,0,0,0,8,0,3,2,4,7,1,0,9,0,0.12000,34,4,8,2
1480162,COc1ccc2cc(ccc2c1)C(C)C(=O)OCC(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)\C=N\[C@@H](CC(C)C)C(=O)O,0,0,0,14,0,2,1,2,17,0,0,14,0,0.50000,48,2,13,1
1480163,COc1ccc2cc(ccc2c1)C(C)C(=O)OCC(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)\C=N\[C@@H]([C@@H](C)O)C(=O)O,0,0,0,15,0,2,2,2,16,0,0,15,0,0.46875,47,2,14,2
1480164,COc1ccc2cc(ccc2c1)C(C)C(=O)OCC(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)\C=N\[C@@H](Cc3ccccc3)C(=O)O,0,0,0,14,0,3,1,3,17,0,0,14,0,0.37838,51,3,13,1
1480165,COc1ccc2cc(ccc2c1)C(C)C(=O)OCC(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)\C=N\[C@@H](Cc3ccc(O)cc3)C(=O)O,0,0,0,15,0,3,2,3,17,0,0,15,0,0.37838,52,3,14,2
1480166,COc1ccc2cc(ccc2c1)C(C)C(=O)OCC(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)\C=N\[C@@H](Cc3cnc[nH]3)C(=O)O,0,0,0,16,0,2,2,3,17,1,0,16,0,0.41176,50,3,14,2
1503688,CCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H]1CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H]3CCCCN3C1=O)[C@@H](C)O)[C@H](C)CC,3,3,0,31,3,0,14,3,26,0,0,31,3,0.74138,89,0,16,14
1480167,COc1ccc2cc(ccc2c1)C(C)C(=O)OCC(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)\C=N\[C@@H](Cc3c[nH]c4ccccc34)C(=O)O,0,0,0,15,0,3,2,4,17,1,0,15,0,0.35897,54,4,13,2
1480168,COc1ccc2cc(ccc2c1)C(C)C(=O)OCC(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)\C=N\[C@@H](CC(=O)O)C(=O)O,0,0,0,16,0,2,2,2,17,0,0,16,0,0.43750,48,2,14,2
1480169,COc1ccc2cc(ccc2c1)C(C)C(=O)OCC(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)\C=N\[C@@H](CCC(=O)O)C(=O)O,0,0,0,16,0,2,2,2,18,0,0,16,0,0.45455,49,2,14,2
1480170,COc1ccc2cc(ccc2c1)C(C)C(=O)OCC(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)\C=N\[C@@H](CCCN)C(=O)O,0,0,0,15,0,2,3,2,18,0,0,15,0,0.48485,48,2,14,2
1480171,COc1ccc2cc(ccc2c1)C(C)C(=O)OCC(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)\C=N\[C@@H](Cc3ccc(O)c(O)c3)C(=O)O,0,0,0,16,0,3,3,3,17,0,0,16,0,0.37838,53,3,15,3
1511829,CCCCCCCCCCCCCC(CCCCCCCCCCCCC)C(=O)OC[C@H]1O[C@H](O[C@H]2O[C@H](COC(=O)C(CCCCCCCCCCCCC)CCCCCCCCCCCCC)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,2,2,0,13,2,0,6,2,56,0,0,13,2,0.97059,81,0,13,6
1480173,Cc1ccc(cc1)C2=CS\C(=N/NC(=O)c3ccc(O)cc3)\N2c4c(C)cccc4C,0,0,0,5,0,3,2,4,4,1,0,6,0,0.12000,31,4,5,2
1480174,COc1ccc(N2\C(=N\NC(=O)c3ccc(O)cc3)\SC=C2c4ccc(Cl)cc4)c(OC)c1,0,0,0,7,0,3,2,4,6,1,0,9,0,0.08333,33,4,7,2
1480175,Oc1ccc(cc1)C(=O)N\N=C\2/SC=C(N2c3ccc(Cl)cc3Cl)c4ccc(Cl)cc4,0,0,0,5,0,3,2,4,4,1,0,9,0,0.00000,31,4,5,2
1480176,COc1ccc(cc1)C2=NN(C(=O)c3ccc(O)cc3)C(=S)S2,0,0,0,5,0,2,1,3,3,1,0,7,0,0.06250,23,3,7,1
1480182,CCOC(=O)C1=C(C)N(CC(O)COc2ccc(\C=N\C(=S)Nc3ccc(OC)cc3)cc2)C(=S)NC1c4cccc(c4)[N+](=O)[O-],0,1,0,12,0,3,3,4,12,0,0,14,1,0.25000,46,3,9,3
1480177,Oc1ccc(cc1)C(=O)N2N=C(SC2=S)c3ccc(O)cc3,0,0,0,5,0,2,2,3,2,1,0,7,0,0.00000,22,3,7,2
1480178,Oc1ccc(cc1)C(=O)N2N=C(SC2=S)c3c(Cl)cccc3Cl,0,0,0,4,0,2,1,3,2,1,0,8,0,0.00000,23,3,6,1
1480179,CCOC(=O)C1=C(C)N(CC(O)COc2ccc(\C=N\C(=S)Nc3ccccc3OC)cc2)C(=S)NC1c4ccccc4[N+](=O)[O-],0,1,0,12,0,3,3,4,12,0,0,14,1,0.25000,46,3,9,3
1480180,CCOC(=O)C1=C(C)N(CC(O)COc2ccc(\C=N\C(=S)Nc3ccccc3OC)cc2)C(=S)NC1c4cccc(c4)[N+](=O)[O-],0,1,0,12,0,3,3,4,12,0,0,14,1,0.25000,46,3,9,3
1480181,CCOC(=O)C1=C(C)N(CC(O)COc2ccc(\C=N\C(=S)Nc3ccc(OC)cc3)cc2)C(=S)NC1c4ccccc4[N+](=O)[O-],0,1,0,12,0,3,3,4,12,0,0,14,1,0.25000,46,3,9,3
1480216,COc1ccc2cc(\C=N\NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3)c(Cl)nc2c1,0,1,0,9,0,2,3,4,4,1,0,11,1,0.05000,31,3,7,3
1480183,Fc1ccc(cc1)N2CCN(CCCCN3C(=O)C4=C(SCCS4)C3=O)CC2,1,3,0,5,1,1,0,4,6,0,0,8,3,0.50000,28,1,6,0
1480184,O=C1N(CCCCN2CCN(CC2)c3ccccn3)C(=O)C4=C1SCCS4,1,3,0,6,1,0,0,4,6,1,0,8,3,0.52632,27,1,7,0
1480185,O=C1N(CCCN2CCN(CC2)c3ccccn3)C(=O)C4=C1SCCS4,1,3,0,6,1,0,0,4,5,1,0,8,3,0.50000,26,1,7,0
1480186,Fc1ccc(cc1)N2CCN(CCCN3C(=O)C4=C(SCCS4)C3=O)CC2,1,3,0,5,1,1,0,4,5,0,0,8,3,0.47368,27,1,6,0
1480209,COc1ccc2cc(ccc2c1)C(C)C(=O)N3CCCC3C(=O)Oc4ccc(C)cc4OC,1,1,0,6,1,3,0,4,6,0,0,6,1,0.33333,33,3,5,0
1480187,O=C1N(CCCCN2CCN(CC2)c3ccccc3)C(=O)C4=C1SCCS4,1,3,0,5,1,1,0,4,6,0,0,7,3,0.50000,27,1,6,0
1480188,O=C1OC(=O)C2=C1SCCS2,0,2,0,3,0,0,0,2,0,0,0,5,2,0.33333,11,0,5,0
1480189,O=C1NC(=O)C2=C1SCCS2,0,2,0,3,0,0,1,2,0,0,0,5,2,0.33333,11,0,4,1
1480190,CN(C)CC(O)CN1C(=O)C2=C(SCCS2)C1=O,0,2,0,5,0,0,1,2,4,0,0,7,2,0.63636,18,0,6,1
1480191,CCN(CC)CC(O)CN1C(=O)C2=C(SCCS2)C1=O,0,2,0,5,0,0,1,2,6,0,0,7,2,0.69231,20,0,6,1
1480192,CC(C)(C)NCC(O)CN1C(=O)C2=C(SCCS2)C1=O,0,2,0,5,0,0,2,2,4,0,0,7,2,0.69231,20,0,6,2
1502990,C\C=C(/C)\O[C@H]1[C@H](O)[C@]2(COC(=O)C)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(O[C@@H]6O[C@@H]([C@@H](O)[C@H](O[C@@H]7OC[C@H](O)[C@H](O)[C@H]7O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]6O[C@]9(C)O[C@H](CO)[C@H](O)[C@H](O)[C@H]9O)C(=O)O)[C@@](C)(C=O)[C@@H]5CC[C@@]34C)[C@@H]2CC1(C)C,4,4,5,26,8,0,13,9,15,0,4,26,9,0.88136,85,0,25,13
1480193,OC(CN1CCCCC1)CN2C(=O)C3=C(SCCS3)C2=O,1,3,0,5,1,0,1,3,4,0,0,7,3,0.71429,21,0,6,1
1480194,CC1CCN(CC(O)CN2C(=O)C3=C(SCCS3)C2=O)CC1,1,3,0,5,1,0,1,3,4,0,0,7,3,0.73333,22,0,6,1
1480195,OC(CN1CCN(CC1)c2ccccc2)CN3C(=O)C4=C(SCCS4)C3=O,1,3,0,6,1,1,1,4,5,0,0,8,3,0.47368,27,1,7,1
1480196,OC(CN1CCN(CC1)c2ccc(F)cc2)CN3C(=O)C4=C(SCCS4)C3=O,1,3,0,6,1,1,1,4,5,0,0,9,3,0.47368,28,1,7,1
1480207,OC1=C(C(C2=C(O)c3ccccc3OC2=O)c4ccc5CC=CCc5c4)C(=O)Oc6ccccc16,0,0,1,6,0,3,2,6,3,2,0,6,1,0.10345,35,5,6,2
1511830,CCCCCCCCCCCCCCC(CCCCCCCCCCCCCC)C(=O)OC[C@H]1O[C@H](O[C@H]2O[C@H](COC(=O)C(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,2,2,0,13,2,0,6,2,60,0,0,13,2,0.97222,85,0,13,6
1480197,OC(CN1CCN(CC1)c2ccccn2)CN3C(=O)C4=C(SCCS4)C3=O,1,3,0,7,1,0,1,4,5,1,0,9,3,0.50000,27,1,8,1
1480198,COc1ccccc1N2CCN(CC(O)CN3C(=O)C4=C(SCCS4)C3=O)CC2,1,3,0,7,1,1,1,4,6,0,0,9,3,0.50000,29,1,8,1
1480199,OC1=C(C(C2=C(O)c3ccccc3OC2=O)c4ccc(OCc5ccccc5)c(OCc6ccccc6)c4)C(=O)Oc7ccccc17,0,0,0,8,0,5,2,7,9,2,0,8,0,0.07692,47,7,8,2
1480200,OC1=C(C(C2=C(O)c3ccc(O)cc3OC2=O)c4ccc5CC=CCc5c4)C(=O)Oc6cc(O)ccc16,0,0,1,8,0,3,4,6,3,2,0,8,1,0.10345,37,5,8,4
1480201,OC1=C(C(C2=C(O)c3ccc(O)cc3OC2=O)c4ccc(CCc5ccccc5)cc4)C(=O)Oc6cc(O)ccc16,0,0,0,8,0,4,4,6,6,2,0,8,0,0.09091,41,6,8,4
1511831,CCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCC)C(=O)OC[C@H]1O[C@H](O[C@H]2O[C@H](COC(=O)C(CCCCCCCCCCCCCCC)CCCCCCCCCCCCCCC)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,2,2,0,13,2,0,6,2,64,0,0,13,2,0.97368,89,0,13,6
1480202,OC1=C(C(=O)Oc2ccccc12)c3ccccc3C4=C(O)c5ccccc5OC4=O,0,0,0,6,0,3,2,5,2,2,0,6,0,0.00000,30,5,6,2
1480203,OC1=C(C(=O)Oc2ccccc12)c3cccc(c3)C4=C(O)c5ccccc5OC4=O,0,0,0,6,0,3,2,5,2,2,0,6,0,0.00000,30,5,6,2
1480204,CCn1cc(C(=O)\C=C(/O)\C(=O)O)c2ccccc12,0,0,0,5,0,1,2,2,4,1,0,5,0,0.14286,19,2,4,2
1480205,CCn1cc(C(=O)\C=C(/O)\C(=O)O)c2cc3OCOc3cc12,0,1,0,7,0,1,2,3,4,1,0,7,1,0.20000,22,2,6,2
1480206,OC1=C(C(C2=C(O)c3ccccc3OC2=O)c4cnc5CC=CCc5c4)C(=O)Oc6ccccc16,0,0,1,7,0,2,2,6,3,3,0,7,1,0.10714,35,5,7,2
1480211,O=C(NN=C(c1ccccc1)c2ccccc2)c3ccncc3,0,0,0,4,0,2,1,3,4,1,0,4,0,0.00000,23,3,3,1
1480212,Brc1ccc(cc1)\C(=N\NC(=O)c2ccncc2)\c3ccccc3,0,0,0,4,0,2,1,3,4,1,0,5,0,0.00000,24,3,3,1
1480213,Cc1ccc2cc(\C=N\NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3)c(Cl)nc2c1,0,1,0,8,0,2,3,4,3,1,0,10,1,0.05000,30,3,6,3
1480214,Cc1cccc2cc(\C=N\NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3)c(Cl)nc12,0,1,0,8,0,2,3,4,3,1,0,10,1,0.05000,30,3,6,3
1480215,COc1ccc2nc(Cl)c(\C=N\NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3)cc2c1,0,1,0,9,0,2,3,4,4,1,0,11,1,0.05000,31,3,7,3
1480222,Cc1ccc2nc(Cl)c(\C=N\NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3)cc2c1,0,1,0,8,0,2,3,4,3,1,0,10,1,0.05000,30,3,6,3
1480223,COC(=O)[C@]1(C)CCC[C@@]2(C)[C@H]1CC(=O)c3cc(c(Nc4ccc(OC)cc4)cc23)[N+](=O)[O-],0,0,2,8,1,2,1,4,5,0,1,8,2,0.44000,33,2,7,1
1511832,CCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCCCC)C(=O)OC[C@H]1O[C@H](O[C@H]2O[C@H](COC(=O)C(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,2,2,0,13,2,0,6,2,68,0,0,13,2,0.97500,93,0,13,6
1480224,COC(=O)[C@]1(C)CCC[C@@]2(C)[C@H]1CC(=O)c3cc(c(Nc4ccc(C)cc4)cc23)[N+](=O)[O-],0,0,2,7,1,2,1,4,4,0,1,7,2,0.44000,32,2,6,1
1480225,COC(=O)[C@]1(C)CCC[C@@]2(C)[C@H]1CC(=O)c3cc(c(Nc4ccccc4)cc23)[N+](=O)[O-],0,0,2,7,1,2,1,4,4,0,1,7,2,0.41667,31,2,6,1
1480226,COC(=O)[C@]1(C)CCC[C@@]2(C)[C@H]1CC(=O)c3cc(c(NCCN)cc23)[N+](=O)[O-],0,0,2,8,1,1,3,3,5,0,1,8,2,0.60000,28,1,7,2
1480227,COC(=O)[C@]1(C)CCC[C@@]2(C)[C@H]1CC(=O)c3cc(c(NCCO)cc23)[N+](=O)[O-],0,0,2,8,1,1,2,3,5,0,1,8,2,0.60000,28,1,7,2
1480228,COC(=O)[C@]1(C)CCC[C@@]2(C)[C@H]1CC(=O)c3cc(c(NC(C)(C)C)cc23)[N+](=O)[O-],0,0,2,7,1,1,1,3,3,0,1,7,2,0.63636,29,1,6,1
1480229,CCCCNc1cc2c(cc1[N+](=O)[O-])C(=O)C[C@H]3[C@@](C)(CCC[C@]23C)C(=O)OC,0,0,2,7,1,1,1,3,6,0,1,7,2,0.63636,29,1,6,1
1480230,COC(=O)[C@]1(C)CCC[C@@]2(C)[C@H]1CC(=O)c3cc(c(NC(C)C)cc23)[N+](=O)[O-],0,0,2,7,1,1,1,3,4,0,1,7,2,0.61905,28,1,6,1
1480231,CCCNc1cc2c(cc1[N+](=O)[O-])C(=O)C[C@H]3[C@@](C)(CCC[C@]23C)C(=O)OC,0,0,2,7,1,1,1,3,5,0,1,7,2,0.61905,28,1,6,1
1480232,CCNc1cc2c(cc1[N+](=O)[O-])C(=O)C[C@H]3[C@@](C)(CCC[C@]23C)C(=O)OC,0,0,2,7,1,1,1,3,4,0,1,7,2,0.60000,27,1,6,1
1480233,CNc1cc2c(cc1[N+](=O)[O-])C(=O)C[C@H]3[C@@](C)(CCC[C@]23C)C(=O)OC,0,0,2,7,1,1,1,3,3,0,1,7,2,0.57895,26,1,6,1
1480234,COc1cc2CCN(C)[C@H]3Cc4ccc(O)c(c4)c5cc(C[C@H]6N(C)CCc7cc(OC)c(Oc(c1O)c23)cc67)ccc5OC,0,3,0,8,0,4,2,7,3,0,0,8,3,0.35135,45,4,8,2
1480246,OC(COc1ccc(cc1)C(F)(F)F)CN2CCC(CC2)Oc3ccc(cc3)C(F)(F)F,1,1,0,4,1,2,1,3,7,0,0,10,1,0.45455,32,2,4,1
1480235,COc1ccc2C[C@@H]3N(C)CCc4cc5Oc6c(OC)cc7CCN=C(Cc8ccc(Oc1c2)cc8)c7c6Oc5cc34,0,5,0,7,0,4,0,9,2,0,0,7,5,0.28571,42,4,7,0
1480236,C[C@H]1O[C@H](OC[C@H]2O[C@@H](Oc3cc(O)c4C(=O)C(=C(Oc4c3)c5ccc(O)cc5)O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,3,3,0,20,3,2,12,6,9,1,0,20,3,0.54545,53,3,20,12
1480237,C\C=C\1/CN2CC[C@@]34[C@@H]2C[C@@H]1[C@H](CO)[C@@H]3N(C(=O)C)c5ccccc45,2,3,1,4,3,1,1,5,1,0,1,4,4,0.57143,25,1,3,1
1480238,COC(=O)c1ccc(OCC(O)CN2CCC(CC2)Oc3ccc(cc3)C(F)(F)F)cc1,1,1,0,6,1,2,1,3,8,0,0,9,1,0.43478,32,2,6,1
1480239,COc1cccc(OCC(O)CN2CCC(CC2)Oc3ccc(cc3)C(F)(F)F)c1,1,1,0,5,1,2,1,3,8,0,0,8,1,0.45455,30,2,5,1
1480240,COc1ccc(OCC(O)CN2CCC(CC2)Oc3ccc(cc3)C(F)(F)F)cc1,1,1,0,5,1,2,1,3,8,0,0,8,1,0.45455,30,2,5,1
1480241,CC(=O)c1ccc(OCC(O)CN2CCC(CC2)Oc3ccc(cc3)C(F)(F)F)cc1,1,1,0,5,1,2,1,3,8,0,0,8,1,0.43478,31,2,5,1
1480242,CCC(=O)c1ccc(OCC(O)CN2CCC(CC2)Oc3ccc(cc3)C(F)(F)F)cc1,1,1,0,5,1,2,1,3,9,0,0,8,1,0.45833,32,2,5,1
1480243,CC(=O)Nc1ccc(OCC(O)CN2CCC(CC2)Oc3ccc(cc3)C(F)(F)F)cc1,1,1,0,6,1,2,2,3,8,0,0,9,1,0.43478,32,2,5,2
1480244,OC(COc1ccc(cc1)C#N)CN2CCC(CC2)Oc3ccc(cc3)C(F)(F)F,1,1,0,5,1,2,1,3,7,0,0,8,1,0.40909,30,2,5,1
1480247,CCCNCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,0,0,0,6,0,2,3,3,6,1,0,7,0,0.17391,30,3,5,3
1480323,O=C1NC(=O)C(=CN2CCOCC2)C(=O)N1,2,2,0,7,2,0,2,2,1,0,0,7,2,0.44444,16,0,5,2
1480248,CC(C)NCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,0,0,0,6,0,2,3,3,5,1,0,7,0,0.17391,30,3,5,3
1480249,CCC1(CC)CC(CCNC(=O)c2ccccc2)OC1=O,1,1,0,4,1,1,1,2,6,0,0,4,1,0.52941,21,1,3,1
1480250,CCC1(CC)CC(CCOC(=O)c2ccc(Br)cc2)OC1=O,1,1,0,4,1,1,0,2,6,0,0,5,1,0.52941,22,1,4,0
1480251,CCC(=O)NCCC1CC(CC)(CC)C(=O)O1,1,1,0,4,1,0,1,1,6,0,0,4,1,0.84615,17,0,3,1
1480252,CCC1(CC)CC(CCOC(=O)c2ccc(OC)cc2)OC1=O,1,1,0,5,1,1,0,2,7,0,0,5,1,0.55556,23,1,5,0
1511840,CCCCCCCCCCCCCCC[C@@H](O)[C@@H](CCCCCCCCCCCCCC)C(=O)OC[C@H]1O[C@H](O[C@H]2O[C@H](COC(=O)[C@H](CCCCCCCCCCCCCC)[C@H](O)CCCCCCCCCCCCCCC)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,2,2,0,15,2,0,8,2,64,0,0,15,2,0.97368,91,0,15,8
1480253,CCC1(CC)CC(CCOC(=O)c2ccc(C)cc2)OC1=O,1,1,0,4,1,1,0,2,6,0,0,4,1,0.55556,22,1,4,0
1480254,CCC1(CC)CC(CCOC(=O)c2ccccc2)OC1=O,1,1,0,4,1,1,0,2,6,0,0,4,1,0.52941,21,1,4,0
1480255,CCC(=O)OCCC1CC(CC)(CC)C(=O)O1,1,1,0,4,1,0,0,1,6,0,0,4,1,0.84615,17,0,4,0
1480256,CCCCCCCC(=O)OCCC1CC(CC)(CC)C(=O)O1,1,1,0,4,1,0,0,1,11,0,0,4,1,0.88889,22,0,4,0
1480257,CCC1(CC)CC(COC(=O)c2ccc(Br)cc2)OC1=O,1,1,0,4,1,1,0,2,5,0,0,5,1,0.50000,21,1,4,0
1480417,CC(C)Cc1ccc(cc1)C(C)C2=NNC(=S)N2c3ccc(cc3)C(=O)NNC(=O)CO[N+](=O)[O-],0,0,0,11,0,2,3,3,9,1,0,12,0,0.30435,35,3,8,3
1480258,CCC1(CC)CC(COC(=O)c2ccc(C)cc2)OC1=O,1,1,0,4,1,1,0,2,5,0,0,4,1,0.52941,21,1,4,0
1480259,CCC1(CC)CC(COC(=O)c2ccc(OC)cc2)OC1=O,1,1,0,5,1,1,0,2,6,0,0,5,1,0.52941,22,1,5,0
1480435,COc1ccc(cc1OC)C2OC(=O)C(=C2I)O,0,1,0,5,0,1,1,2,3,0,0,6,1,0.25000,18,1,5,1
1480260,CCC1(CC)CC(COC(=O)c2ccccc2)OC1=O,1,1,0,4,1,1,0,2,5,0,0,4,1,0.50000,20,1,4,0
1480261,CCCCCCCC(=O)OCC1CC(CC)(CC)C(=O)O1,1,1,0,4,1,0,0,1,10,0,0,4,1,0.88235,21,0,4,0
1480262,CCC(=O)OCC1CC(CC)(CC)C(=O)O1,1,1,0,4,1,0,0,1,5,0,0,4,1,0.83333,16,0,4,0
1480272,Nc1nc(Cl)c2c(ncn2Cc3cccc(CCl)c3)n1,0,0,0,5,0,1,2,3,3,2,0,7,0,0.15385,20,3,5,1
1480263,CCOC(=O)N1C(CC(=O)C)N(C(=O)OCC)c2ccccc12,0,1,0,7,0,1,0,2,4,0,0,7,1,0.43750,23,1,5,0
1480273,ClCc1ccc(Cn2cnc3ncnc(Cl)c23)cc1,0,0,0,4,0,1,0,3,3,2,0,6,0,0.15385,19,3,4,0
1480264,CCOC(=O)N1C(CC(=O)C)N(C(=O)OCC)c2cc(C)c(C)cc12,0,1,0,7,0,1,0,2,4,0,0,7,1,0.50000,25,1,5,0
1480265,CCOC(=O)N1C(CC(=O)c2ccccc2)N(C(=O)OCC)c3ccccc13,0,1,0,7,0,2,0,3,5,0,0,7,1,0.28571,28,2,5,0
1480266,CCOC(=O)N1C(CC(=O)c2ccccc2)N(C(=O)OCC)c3cc(C)c(C)cc13,0,1,0,7,0,2,0,3,5,0,0,7,1,0.34783,30,2,5,0
1480304,COc1ccc(cc1)C2C\C(=N\OCc3ccccc3)\C(C)C(N2C)c4ccc(OC)cc4,1,1,0,5,1,3,0,4,7,0,0,5,1,0.32143,33,3,5,0
1480274,ClCc1ccc(Cn2cnc3nc(Cl)nc(Cl)c23)cc1,0,0,0,4,0,1,0,3,3,2,0,7,0,0.15385,20,3,4,0
1480267,CCOC(=O)N1C(CC(=O)c2ccc(O)cc2)N(C(=O)OCC)c3ccccc13,0,1,0,8,0,2,1,3,5,0,0,8,1,0.28571,29,2,6,1
1480268,CCOC(=O)N1C(CC(=O)c2ccc(OC)cc2)N(C(=O)OCC)c3cc(C)c(C)cc13,0,1,0,8,0,2,0,3,6,0,0,8,1,0.37500,32,2,6,0
1480269,CCOC(=O)N1C(CC(=O)Cc2ccccc2)N(C(=O)OCC)c3ccccc13,0,1,0,7,0,2,0,3,6,0,0,7,1,0.31818,29,2,5,0
1480270,CCOC(=O)N1C(CC(=O)\C=C\c2ccccc2)N(C(=O)OCC)c3cc(C)c(C)cc13,0,1,0,7,0,2,0,3,6,0,0,7,1,0.32000,32,2,5,0
1480271,ClCc1cccc(Cn2cnc3nc(Cl)nc(Cl)c23)c1,0,0,0,4,0,1,0,3,3,2,0,7,0,0.15385,20,3,4,0
1480483,C[C@H]1O[C@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c4ccc(O)c(O)c4)[C@@H](O)[C@@H](O)[C@@H]1O,1,1,0,11,1,2,7,4,3,1,0,11,1,0.28571,32,3,11,7
1480275,Nc1nc(Cl)c2c(ncn2Cc3ccc(CCl)cc3)n1,0,0,0,5,0,1,2,3,3,2,0,7,0,0.15385,20,3,5,1
1480276,ClCc1ccccc1Cn2cnc3c(Cl)ncnc23,0,0,0,4,0,1,0,3,3,2,0,6,0,0.15385,19,3,4,0
1480277,ClCc1ccccc1Cn2cnc3c(Cl)nc(Cl)nc23,0,0,0,4,0,1,0,3,3,2,0,7,0,0.15385,20,3,4,0
1480278,ClCc1cccc(Cn2cnc3c(Cl)ncnc23)c1,0,0,0,4,0,1,0,3,3,2,0,6,0,0.15385,19,3,4,0
1480279,ClCc1cccc(Cn2cnc3c(Cl)nc(Cl)nc23)c1,0,0,0,4,0,1,0,3,3,2,0,7,0,0.15385,20,3,4,0
1480280,ClCc1ccc(Cn2cnc3c(Cl)ncnc23)cc1,0,0,0,4,0,1,0,3,3,2,0,6,0,0.15385,19,3,4,0
