Hit,Smiles
1348333,CCCCCCCCCCCCOc1cccc(O)c1C(=O)\C=C\c2ccc(O)cc2
1348334,CCCCCCCCCCCCCCOc1cccc(O)c1C(=O)\C=C\c2ccc(O)cc2
1348335,CCCCCCCCCCCCCCCCOc1cccc(O)c1C(=O)\C=C\c2ccc(O)cc2
1348336,CCCCCCCCCCCCCCCCCCOc1cccc(O)c1C(=O)\C=C\c2ccc(O)cc2
1348337,CCCCCCCCC(CCCCCC)CCOc1cccc(O)c1C(=O)\C=C\c2ccc(O)cc2
1348338,COc1ccc2[nH]c3c(c4C(=O)NC(=O)c4n5cccc35)c2c1
1348339,COc1ccc2[nH]c3c(c4C(=O)N(C)C(=O)c4n5cccc35)c2c1
1348340,O=C1NC(=O)c2c1c3c4ccccc4[nH]c3n5nccc25
1348341,Cc1ccc2[nH]c3c(c4C(=O)NC(=O)c4c5ccnn35)c2c1
1348342,COc1ccc2[nH]c3c(c4C(=O)NC(=O)c4c5ccnn35)c2c1
1348343,Oc1ccc2[nH]c3c(c4C(=O)NC(=O)c4c5ccnn35)c2c1
1348344,O=C1NC(=O)c2c1c3[nH]ncc3c4[nH]c5ccccc5c24
1348345,Cc1ccc2[nH]c3c4cn[nH]c4c5C(=O)NC(=O)c5c3c2c1
1348346,COc1ccc2[nH]c3c4cn[nH]c4c5C(=O)NC(=O)c5c3c2c1
1348347,Cc1ccc2[nH]c(cc2c1)c3ccc[nH]3
1348348,COc1ccc2[nH]c(cc2c1)c3ccc[nH]3
1348454,C\C=C\C=C\C=C\[C@H]1C[C@@H](O)CC(=O)[C@@H]1C
1348349,O=C1CC(C(=O)N1)c2c([nH]c3ccccc23)c4ccc[nH]4
1348350,Cc1ccc2[nH]c(c3ccc[nH]3)c(C4CC(=O)NC4=O)c2c1
1348351,COc1ccc2[nH]c(c3ccc[nH]3)c(C4CC(=O)NC4=O)c2c1
1348352,COc1ccc2[nH]c(c3ccc[nH]3)c(C4CC(=O)N(C)C4=O)c2c1
1348353,c1ccc2[nH]c(cc2c1)n3cccn3
1362810,Oc1cc(OCC=C)cc2OC(C(OCC=C)C(=O)c12)c3ccc(OCC=C)c(OCC=C)c3
1348356,BrC1=C(C(=O)NC1=O)c2c([nH]c3ccccc23)n4cccn4
1348357,Cc1ccc2[nH]c(c(C3=C(Br)C(=O)NC3=O)c2c1)n4cccn4
1348358,COc1ccc2[nH]c(c(C3=C(Br)C(=O)NC3=O)c2c1)n4cccn4
1348359,NC(=O)Nc1cc(sc1C(=O)N[C@H]2CCCNC2)c3cccc(F)c3
1348360,[O-][N+](=O)c1ccc(NC(=S)NCc2cccc(Cl)c2)cc1
1348361,[O-][N+](=O)c1cccc(NC(=S)NCc2cccc(Cl)c2)c1
1348362,COc1ccc(Cl)cc1CNC(=S)Nc2ccc(cc2)[N+](=O)[O-]
1348363,COc1ccc(Cl)cc1CNC(=S)Nc2cccc(c2)[N+](=O)[O-]
1348364,[O-][N+](=O)c1ccc(NC(=S)NC2CCOc3ccc(Cl)cc23)cc1
1348365,[O-][N+](=O)c1cccc(NC(=S)NC2CCOc3ccc(Cl)cc23)c1
1348366,CNc1oc2cc(ccc2n1)S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)O[C@H]4CO[C@H]5OC[C@H](OCc6ccc(F)cc6)[C@@H]45
1348367,CNc1oc2cc(ccc2n1)S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)O[C@H]4CO[C@H]5OC[C@H](OCc6ccc(F)cc6F)[C@@H]45
1348368,CNc1oc2cc(ccc2n1)S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)O[C@H]4CO[C@H]5OC[C@H](OCCOC)[C@@H]45
1348369,CNc1oc2cc(ccc2n1)S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)O[C@H]4CO[C@H]5OC[C@H](OCOC)[C@@H]45
1348370,CNc1oc2cc(ccc2n1)S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)O[C@H]4CO[C@H]5OC[C@H](OCSC)[C@@H]45
1348371,FC(F)(F)c1cccc(Sc2nc(nc3ccccc23)C(Cl)(Cl)Cl)c1
1348372,FC(F)(F)c1ccc(Sc2nc(nc3ccccc23)C(Cl)(Cl)Cl)cc1
1348373,Cc1ccccc1Sc2nc(nc3ccccc23)C(Cl)(Cl)Cl
1348374,Cc1cccc(Sc2nc(nc3ccccc23)C(Cl)(Cl)Cl)c1
1348375,Cc1ccc(Sc2nc(nc3ccccc23)C(Cl)(Cl)Cl)cc1
1348376,COc1ccccc1Sc2nc(nc3ccccc23)C(Cl)(Cl)Cl
1348377,COc1cccc(Sc2nc(nc3ccccc23)C(Cl)(Cl)Cl)c1
1348378,COc1ccc(Sc2nc(nc3ccccc23)C(Cl)(Cl)Cl)cc1
1348379,Clc1ccc(Sc2nc(nc3ccccc23)C(Cl)(Cl)Cl)c(Cl)c1
1348380,Clc1ccc(Sc2ncnc3ccccc23)cc1
1348381,FC(F)(F)c1nc(Sc2ccc(Cl)cc2)c3ccccc3n1
1348382,Fc1ccc(cc1)C2=C(Oc3ccccc3C2=O)c4ccncc4
1348383,Fc1ccc(cc1)C2=C(Oc3ccccc3C2=O)c4ccnc(Cl)c4
1348384,CC(C)Nc1cc(ccn1)C2=C(C(=O)c3ccccc3O2)c4ccc(F)cc4
1348443,NC(=O)[C@H](CCc1ccccc1)NC(=O)OCc2ccccc2
1348385,CCCCNc1cc(ccn1)C2=C(C(=O)c3ccccc3O2)c4ccc(F)cc4
1348386,COCCCNc1cc(ccn1)C2=C(C(=O)c3ccccc3O2)c4ccc(F)cc4
1348387,CN(C)CCCNc1cc(ccn1)C2=C(C(=O)c3ccccc3O2)c4ccc(F)cc4
1348388,Fc1ccc(cc1)C2=C(Oc3ccccc3C2=O)c4ccnc(NC5CCCCC5)c4
1348389,Fc1ccc(cc1)C2=C(Oc3ccccc3C2=O)c4ccnc(NC5CCOCC5)c4
1348450,CC1(C)Oc2ccc3c4[C@H](O)[C@@]56NC(=O)[C@]7(CCCN7C5=O)C[C@H]6C(C)(C)c4[nH]c3c2C=C1
1348390,NC1=NC(=O)N(COCc2ccccc2)C(=C1I)Cc3ccccc3
1348391,Cc1cc(C)cc(CC2=C(I)C(=NC(=O)N2COCc3ccccc3)N)c1
1348392,CCOCN1C(=O)N=C(N)C(=C1Cc2ccccc2)Br
1348393,CCOCN1C(=O)N=C(N)C(=C1Cc2cc(C)cc(C)c2)Br
1348394,NC1=NC(=O)N(COCc2ccccc2)C(=C1Br)Cc3ccccc3
1348395,Cc1cc(C)cc(CC2=C(Br)C(=NC(=O)N2COCc3ccccc3)N)c1
1348396,[Br-].[Br-].FC(F)(F)c1ccc(cc1)[P+](Cc2ccc(Cc3ccc(C[P+](c4ccc(cc4)C(F)(F)F)(c5ccc(cc5)C(F)(F)F)c6ccc(cc6)C(F)(F)F)cc3)cc2)(c7ccc(cc7)C(F)(F)F)c8ccc(cc8)C(F)(F)F
1348397,[Br-].[Br-].FC(F)(F)c1ccc(cc1)[P+](Cc2ccc(Oc3ccc(C[P+](c4ccc(cc4)C(F)(F)F)(c5ccc(cc5)C(F)(F)F)c6ccc(cc6)C(F)(F)F)cc3)cc2)(c7ccc(cc7)C(F)(F)F)c8ccc(cc8)C(F)(F)F
1348398,[Br-].[Br-].Cc1ccc(cc1)[P+](Cc2ccc(cc2)C(=O)c3ccc(C[P+](c4ccc(C)cc4)(c5ccc(C)cc5)c6ccc(C)cc6)cc3)(c7ccc(C)cc7)c8ccc(C)cc8
1348399,[Cl-].[Cl-].Cc1ccc(cc1)[P+](Cc2ccc(cc2)C(=O)c3ccc(C[P+](c4ccc(C)cc4)(c5ccc(C)cc5)c6ccc(C)cc6)cc3)(c7ccc(C)cc7)c8ccc(C)cc8
1348404,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3cnc(N)nc3
1348400,CN(C)CCNC(=O)c1ccc(cc1)c2cc(cnc2N)c3cc(F)c(F)c(F)c3
1348401,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3cccnc3
1348402,COc1ncccc1c2cc(cnc2N)c3ccc(cc3)S(=O)(=O)C
1348403,COc1ncc(cn1)c2cc(cnc2N)c3ccc(cc3)S(=O)(=O)C
1348451,CC1(C)Oc2ccc3c4C[C@@]56NC(=O)[C@]7(CCCN7C5=O)C[C@H]6C(C)(C)c4[nH]c3c2C=C1
1348405,Cc1ccc(cn1)c2cc(cnc2N)c3ccc(cc3)S(=O)(=O)C
1348406,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(F)nc3
1348407,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(nc3)C(F)(F)F
1348408,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(CO)nc3
1348452,CC1(C)Oc2ccc3C4=C[C@@]56NC(=O)[C@]7(CCCN7C5=O)C[C@H]6C(C)(C)C4=[N+]([O-])c3c2C=C1
1348409,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(nc3)N4CCCC4
1348410,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccnc(c3)C(F)(F)F
1348411,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3cccc(OC(F)(F)F)c3
1348412,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3cccc(c3)C(F)(F)F
1348453,CC1(C)Oc2ccc3c(c2C=C1)[N+](=C4C(C)(C)[C@@H]5C[C@]67CCCN6C(=O)[C@]58[C@H]([C@@]34O)[C@]9%10[C@H](N8C7=O)[C@@]%11%12NC(=O)[C@]%13(CCCN%13C%11=O)C[C@H]%12C(C)(C)C9=[N+]([O-])c%14c%15C=CC(C)(C)Oc%15ccc%10%14)[O-]
1348413,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3cccc(c3)C(=O)NCCO
1348414,Cc1ccc(cc1C(F)(F)F)c2cc(cnc2N)c3ccc(cc3)S(=O)(=O)C
1348415,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(c(F)c3)C(F)(F)F
1348416,COc1ncc(cc1Cl)c2cc(cnc2N)c3ccc(cc3)S(=O)(=O)C
1348417,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(cc3Cl)C(F)(F)F
1348418,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(cc3)C(F)(F)F
1348419,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(cc3)C#N
1348420,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(cc3)S(=O)(=O)C
1348530,CCOC(=O)N1CCN(CC1)\C(=N/Nc2ccc3C(=O)C=C(Oc3c2)c4ccccc4)\C(=O)C
1348421,Cc1ccc(c2cc(cnc2N)c3ccc(cc3)S(=O)(=O)C)c4cccnc14
1348422,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc4nccnc4c3
1348423,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc4nonc4c3
1348424,Cc1nc2cc(ccc2s1)c3cc(cnc3N)c4ccc(cc4)S(=O)(=O)C
1363481,CC(=O)O[C@@H]1CC[C@H]1[N+](C)(C)C
1348425,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(cc3)n4cccn4
1348426,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(cc3)N4CCOCC4
1348427,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(OCCN4CCCC4)cc3
1348428,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3cocc3
1348429,CNC(=O)c1ccc(cc1)c2cc(cnc2N)c3ccc(cc3)S(=O)(=O)C
1348430,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(cc3)C(=O)N
1348431,Nc1ncc(cc1c2cccc(CO)c2)c3ccc(Cl)cc3
1348432,COc1ccc(cc1)c2cnc(N)c(c2)c3ccc(O)c(OC)c3
1348433,CN(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCC#N
1348434,O=C(N[C@@H](CCc1ccccc1)C(=O)NCC#N)OCc2ccccc2
1348435,CN(C[C@H](NC(=O)OCc1ccccc1)C(=O)NCC#N)c2ccccc2
1348436,O=C(N[C@@H](CN1CCCc2ccccc12)C(=O)NCC#N)OCc3ccccc3
1348437,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC#N)OCc3ccccc3
1348438,Cn1cc(C[C@H](NC(=O)OCc2ccccc2)C(=O)NCC#N)c3ccccc13
1348439,O=C(N[C@@H](Cn1ccc2ccccc12)C(=O)NCC#N)OCc3ccccc3
1348440,O=C(N[C@@H](Cn1cc2ccccc2n1)C(=O)NCC#N)OCc3ccccc3
1348441,O=C(N[C@@H](Cc1c[nH]cn1)C(=O)NCC#N)OCc2ccccc2
1348442,O=C(N[C@@H](Cn1cccn1)C(=O)NCC#N)OCc2ccccc2
1348539,CC(=O)\C(=N\Nc1ccc2C(=O)C=C(Oc2c1)c3ccccc3)\N4CCN(CC4)c5ccccc5
1348444,CN(C[C@H](NC(=O)OCc1ccccc1)C(=O)N)c2ccccc2
1348445,NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc2ccccc2
1348446,NC(=O)[C@H](Cc1ccccn1)NC(=O)OCc2ccccc2
1348447,NC(=O)[C@H](Cc1ccncc1)NC(=O)OCc2ccccc2
1348448,CC1(C)Oc2ccc3c(c2C=C1)[N+](=C4C(C)(C)[C@@H]5C[C@]67CCCN6C(=O)[C@]5(NC7=O)[C@H]8N9C(=O)[C@@]%10%11CCCN%10C(=O)[C@]9%12[C@@H](C%11)C(C)(C)c%13[nH]c%14c%15C=CC(C)(C)Oc%15ccc%14c%13[C@@H]%12[C@@]348)[O-]
1348449,CC1(C)Oc2ccc3c(NC(=O)[C@@]34C[C@@]56NC(=O)[C@]7(CCCN7C5=O)C[C@H]6C4(C)C)c2C=C1
1348455,C\C=C\C=C\C=C\[C@H]1C[C@@H](O)C[C@@H](O)[C@@H]1C
1348456,CC(Oc1cc(ccc1C(=O)N)c2nc(cnc2N)c3ccc(CN(C)C)cc3)c4ccccc4C(F)(F)F
1348457,CC(Oc1cc(ccc1C(=O)N)c2nc(cnc2N)c3cccc(CN(C)C)c3)c4ccccc4C(F)(F)F
1348458,CC(Oc1cc(ccc1C(=O)N)c2cc(cnc2N)c3ccc(CN(C)C)cc3)c4ccccc4C(F)(F)F
1348459,CC(Oc1cc(ccc1C(=O)N)c2cc(cnc2N)c3cccc(CN(C)C)c3)c4ccccc4C(F)(F)F
1348460,CC(Oc1cc(ccc1C(=O)N)c2nc(cnc2N)c3ccc(CN(C)C)s3)c4ccccc4C(F)(F)F
1348560,CC(C)c1ccc2N(C(=O)C3(CCN(Cc4nccn4C)CC3)c2c1)c5ccccn5
1348461,CC(Oc1cc(ccc1C(=O)N)c2nc(cnc2N)c3cc(CN(C)C)cs3)c4ccccc4C(F)(F)F
1348462,CC(Oc1cc(ccc1C(=O)N)c2cc(cnc2N)c3ccc(CN(C)C)s3)c4ccccc4C(F)(F)F
1348463,CC(Oc1cc(ccc1C(=O)N)c2cc(cnc2N)c3cc(C)c(CN(C)C)s3)c4ccccc4C(F)(F)F
1348464,CC(Oc1cc(ccc1C(=O)N)c2cc(cnc2N)c3sc(CN(C)C)cc3C)c4ccccc4C(F)(F)F
1348465,CC(Oc1cc(ccc1C(=O)N)c2cc(cnc2N)c3ccc(CN4CCCCC4)s3)c5ccccc5C(F)(F)F
1348466,CC(Oc1cc(ccc1C(=O)N)c2cc(cnc2N)c3ccc(CN4CCOCC4)s3)c5ccccc5C(F)(F)F
1348467,CC(Oc1cc(ccc1C(=O)N)c2cc(cnc2N)c3cc(CN(C)C)cs3)c4ccccc4C(F)(F)F
1348468,CC(Oc1cc(ccc1C(=O)N)c2cc(cnc2N)c3cc(CN(C)C)cs3)\C=C/C(F)(F)F
1348469,C[C@H](Oc1cc(ccc1C(=O)N)c2cc(cnc2N)c3cc(CN(C)C)cs3)\C=C/C(F)(F)F
1348470,CCCCC\C=C/CCCCOc1cccc(O)c1C(=O)\C=C\c2ccc(O)cc2
1348471,CCCCCCCCCCCCCCOc1ccc(C(=O)\C=C\c2ccc(O)cc2)c(O)c1
1348480,CCCCCCCCCCCCCCOc1cccc(O)c1C(=O)\C=C\c2ccc(OCCCCCCCCCCCCC)cc2
1348472,CCCCCCCCCCOc1cccc(O)c1C(=O)\C=C\c2ccc(O)c(Cl)c2
1348473,CCCCCCCCCCOc1cccc(O)c1C(=O)\C=C\c2cc(OC)c(O)c(OC)c2
1348474,CCCCCCCCCCOc1cccc(O)c1C(=O)\C=C\c2cccc(O)c2
1348475,CCCCCCCCCCOc1cccc(O)c1C(=O)\C=C\c2ccccc2O
1348510,COCCNC(=O)C1=Cc2cccc(OC)c2OC1=O
1348476,CCCCCCCCCCOc1cccc(O)c1C(=O)\C=C\c2ccc(OC)cc2
1348477,CCCCCCCCCCOc1cccc(O)c1C(=O)\C=C\c2ccc(C)cc2
1348478,CCCCCCCCCCOc1cccc(O)c1C(=O)\C=C\c2ccc(Cl)c(Cl)c2
1348479,CCCCCCOc1cccc(O)c1C(=O)\C=C\c2ccc(OCCCCC)cc2
1348481,CCCCCCCCCCCCOc1cccc(O)c1C(=O)CCc2ccc(O)cc2
1348482,CCCCCCCCCCCCOc1cccc(O)c1C(O)CCc2ccc(O)cc2
1348483,COc1cc(Br)cc2C=C(C(=O)NCCCO)C(=N)Oc12
1348484,OCC(O)CNC(=O)C1=Cc2cc(Br)ccc2OC1=N
1348511,COc1cccc2C=C(C(=O)NCCO)C(=O)Oc12
1348485,COc1cccc2C=C(C(=O)NC3CCCC3)C(=N)Oc12
1348486,COc1cccc2C=C(C(=O)NC3CCCCC3)C(=N)Oc12
1348487,COc1cccc2C=C(C(=O)NCCCNC(=O)C3=Cc4cccc(OC)c4OC3=N)C(=N)Oc12
1348488,COc1cccc2C=C(C(=O)NCCCN3CCN(CCCNC(=O)C4=Cc5cccc(OC)c5OC4=N)CC3)C(=N)Oc12
1348489,COc1cccc2C=C(C(=O)NCCCOCCCCOCCCNC(=O)C3=Cc4cccc(OC)c4OC3=N)C(=N)Oc12
1348490,Brc1ccc2OC(=N)C(=Cc2c1)C(=O)NC3CCCC3
1348491,Brc1ccc2OC(=N)C(=Cc2c1)C(=O)NC3CCCCC3
1348492,OCCCNC(=O)C1=Cc2cc(Br)ccc2OC1=N
1348493,CCC(CO)NC(=O)C1=Cc2cc(Br)ccc2OC1=N
1348494,OCCNC(=O)C1=Cc2cc(Br)ccc2OC1=N
1348495,CCC(CO)NC(=O)C1=Cc2cc(Cl)ccc2OC1=N
1348512,COc1cccc2C=C(C(=O)NCC(O)CO)C(=O)Oc12
1348496,CCOC(CNC(=O)C1=Cc2cccc(OC)c2OC1=N)OCC
1348497,COCCNC(=O)C1=Cc2cc(Cl)ccc2OC1=N
1348498,CCC(CO)NC(=O)C1=Cc2cccc(OC)c2OC1=N
1348499,COc1cccc2C=C(C(=O)NCC(O)c3ccccc3)C(=N)Oc12
1348500,COc1cccc2C=C(C(=O)NC(CO)(CO)CO)C(=N)Oc12
1348501,COc1cccc2C=C(C(=O)NCCc3ccc(O)cc3)C(=N)Oc12
1348502,COc1cccc2C=C(C(=O)NCCCO)C(=N)Oc12
1348503,COc1cccc2C=C(C(=O)NCCCCCO)C(=N)Oc12
1348504,COc1cccc2C=C(C(=O)NCCO)C(=N)Oc12
1348505,COCCNC(=O)C1=Cc2cccc(OC)c2OC1=N
1364074,[Na+].[NH-]C(=O)c1ccc(N=NO)nc1
1348506,COc1cccc2C=C(C(=O)Nc3c(ncn3c4ccc(cc4)C#N)C#N)C(=N)Oc12
1348507,COc1ccc(cc1)n2cnc(C#N)c2NC(=O)C3=Cc4cccc(OC)c4OC3=N
1348508,COc1cccc2C=C(C(=O)Nc3c(ncn3c4ccccc4)C#N)C(=N)Oc12
1348509,COc1cccc2C=C(C(=O)Nc3c(ncn3c4ccc(F)cc4)C#N)C(=N)Oc12
1348513,OCCCNC(=O)C1=Cc2ccccc2OC1=O
1348514,O=C(NC1CCCC1)C2=Cc3ccccc3OC2=O
1348515,O=C(NCCCN1CCN(CCCNC(=O)C2=Cc3ccccc3OC2=O)CC1)C4=Cc5ccccc5OC4=O
1348516,OCCCNC(=O)C1=Cc2cccc(O)c2OC1=O
1348517,OCC(O)CNC(=O)C1=Cc2cccc(O)c2OC1=O
1348518,OCC(O)CNC(=O)C1=Cc2cc(Cl)ccc2OC1=O
1348519,COC(=O)\C(=C\c1cccc(OC)c1O)\C#N
1348520,COc1cccc2C=C(C(=O)C)C(C)(O)Oc12
1348521,COc1cccc2C=C(C(=O)N[C@@H](CO)C(=O)O)C(=O)Oc12
1348522,COc1cccc2C=C(C(=O)NCC(=O)O)C(=O)Oc12
1348523,OC(=O)CNC(=O)C1=Cc2ccccc2OC1=O
1348529,CC(=O)\C(=N\Nc1ccc2C(=O)C=C(C)Oc2c1)\N3CCN(Cc4ccccc4)CC3
1364075,[Na+].C[As](=O)(C)[O-]
1348524,CC(=O)\C(=N\Nc1ccc2C(=O)C=C(Oc2c1)c3ccccc3)\N4CCNCC4
1348525,CN1CCN(CC1)\C(=N/Nc2ccc3C(=O)C=C(Oc3c2)c4ccccc4)\C(=O)C
1348526,CCN1CCN(CC1)\C(=N/Nc2ccc3C(=O)C=C(Oc3c2)c4ccccc4)\C(=O)C
1348527,CCN1CCN(CC1)\C(=N/Nc2ccc3C(=O)C=C(C)Oc3c2)\C(=O)C
1348528,CC(=O)\C(=N\Nc1ccc2C(=O)C=C(Oc2c1)c3ccccc3)\N4CCN(Cc5ccccc5)CC4
1348531,CCOC(=O)N1CCN(CC1)\C(=N/Nc2ccc3C(=O)C=C(C)Oc3c2)\C(=O)C
1348532,CC(=O)\C(=N\Nc1ccc2C(=O)C=C(C)Oc2c1)\N3CCN(CCO)CC3
1348533,CC(=O)\C(=N\Nc1ccc2C(=O)C=C(Oc2c1)c3ccccc3)\N4CCCCC4
1348534,CC(=O)\C(=N\Nc1ccc2C(=O)C=C(C)Oc2c1)\N3CCCCC3
1364124,Brc1ccccc1NC(=O)C=C
1348535,CC(=O)\C(=N\Nc1ccc2C(=O)C=C(Oc2c1)c3ccccc3)\N4CCOCC4
1348536,CC(=O)\C(=N\Nc1ccc2C(=O)C=C(C)Oc2c1)\N3CCOCC3
1348537,CC(=O)\C(=N\Nc1ccc2C(=O)C=C(Oc2c1)c3ccccc3)\N4CCSCC4
1348538,CC(=O)\C(=N\Nc1ccc2C(=O)C=C(C)Oc2c1)\N3CCSCC3
1348578,CC1=C(C(c2ccc(Cl)c(Cl)c2)n3ncc(Cl)c3N1)C(=O)N4CCN(CC4)c5ccc(F)cc5
1348540,CC(=O)\C(=N\Nc1ccc2C(=O)C=C(C)Oc2c1)\N3CCN(CC3)c4ccccc4
1348541,CC(=O)\C(=N\Nc1ccc2C(=O)C=C(Oc2c1)c3ccccc3)\N4CCN(CC4)c5ccc(F)cc5
1348542,CC(=O)\C(=N\Nc1ccc2C(=O)C=C(C)Oc2c1)\N3CCN(CC3)c4ccc(F)cc4
1348543,CC(=O)\C(=N\Nc1ccc2C(=O)C=C(Oc2c1)c3ccccc3)\N4CCN(CC4)c5ccccc5F
1348544,CC(=O)\C(=N\Nc1ccc2C(=O)C=C(C)Oc2c1)\N3CCN(CC3)c4ccccc4F
1348545,NC(=N)NCCC[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=N)CNC(=O)[C@H](Cc3ccc4ccccc4c3)NC1=O
1348546,NC(=N)NCCC[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNC(=N)[C@H](Cc3ccc4ccccc4c3)NC1=O
1348547,NC(=N)NCCC[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNC(=N)[C@@H](Cc3ccc4ccccc4c3)NC1=O
1348548,NC(=N)NCCC[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@H](Cc3ccc4ccccc4c3)NC1=N
1348549,Fc1ccc(cc1)C2=C(Oc3ccccc3C2=O)c4ccnc(NCc5ccccc5)c4
1348550,CNc1ccc(cc1[18F])c2nc3ccc(O)cc3s2
1348551,CNc1ccc(c([18F])n1)c2nc3ccc(O)cc3s2
1348552,CNc1ccc(\C=C\c2ccc(OCCOCCOCCOCCOCC(COCCOCCOCCOCCOc3ccc(\C=C\c4ccc(NC)cc4)cn3)OCCF)nc2)cc1
1348553,CNc1ccc(\C=C\c2ccc(OCCOCCOCCOCCOCCOCC(COCCOCCOCCOCCOCCOc3ccc(\C=C\c4ccc(NC)cc4)cn3)OCCF)nc2)cc1
1348554,Cn1ccnc1CN2CCC3(CC2)C(=O)N(Cc4ccccc4)c5ccccc35
1364125,Fc1ccc(NC(=O)C=C)cc1
1348555,CC(C)c1ccc2N(Cc3cccc(c3)C(F)(F)F)C(=O)C4(CCN(Cc5nccn5C)CC4)c2c1
1348556,Cn1ccnc1CN2CCC3(CC2)C(=O)N(c4ccsc4)c5ccccc35
1348557,Cn1ccnc1CN2CCC3(CC2)C(=O)N(c4cccs4)c5ccccc35
1348558,Cn1ccnc1CN2CCC3(CC2)C(=O)N(c4ccccc4)c5ccccc35
1348559,CC(C)c1ccc2N(C(=O)C3(CCN(Cc4nccn4C)CC3)c2c1)c5ccccc5
1348561,Cn1ccnc1CN2CCC3(CC2)C(=O)N(c4cnc5ccccc5c4)c6ccccc36
1348562,O=C1N(c2ccccc2)c3ccccc3C14CCN(Cc5ccccn5)CC4
1348563,C[C@@H](Oc1cc(ccc1C(=O)N)c2cc(cnc2N)c3cc(CN(C)C)cs3)\C=C/C(F)(F)F
1348564,C[C@@H](Oc1cc(ccc1C(=O)N)c2cc(cnc2N)c3cc(CN(C)C)cs3)c4ccccc4C(F)(F)F
1348565,CC(Oc1cc(ccc1C(=O)N)c2cc(cnc2N)c3cccs3)c4ccccc4C(F)(F)F
1348566,COc1cc(ccc1C(=O)N)c2cc(cnc2N)c3cc(CN(C)C)cs3
1348567,COc1cc(ccc1C(=O)N)c2cc(cnc2N)c3cccs3
1348568,CCCCCCCC[C@@H](O)\C=C\C=C\C(=O)O[C@@]12C[C@@H](C)[C@@]3(O)[C@@H](C=C(CO)C[C@@]4(O)[C@H]3C=C(C)C4=O)[C@@H]1[C@@]2(C)COC(=O)C
1348569,CCCCCCCC[C@H](O)\C=C\C=C\C(=O)O[C@@]12C[C@@H](C)[C@@]3(O)[C@@H](C=C(CO)C[C@@]4(O)[C@H]3C=C(C)C4=O)[C@@H]1[C@@]2(C)COC(=O)C
1348570,CCCCCCCCC(=O)\C=C\C=C\C(=O)O[C@@]12C[C@@H](C)[C@@]3(O)[C@@H](C=C(CO)C[C@@]4(O)[C@H]3C=C(C)C4=O)[C@@H]1[C@@]2(C)COC(=O)C
1348571,CCCCCCCC\C=C\C=C\CC(=O)O[C@@]12C[C@@H](C)[C@@]3(O)[C@@H](C=C(CO)C[C@@]4(O)[C@H]3C=C(C)C4=O)[C@@H]1[C@@]2(C)COC(=O)C
